DATE_TIME,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,UTILIZATION,DC_CAPACITY
2020-05-15 00:00:00,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,25.184316133333333,22.8575074,0.0,0.0,15703
2020-05-15 00:15:00,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,25.08458866666667,22.761667866666663,0.0,0.0,15703
2020-05-15 00:30:00,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,24.935752600000004,22.59230553333333,0.0,0.0,15703
2020-05-15 00:45:00,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,24.8461304,22.36085213333333,0.0,0.0,15703
2020-05-15 01:00:00,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,24.621525357142858,22.165422642857145,0.0,0.0,15703
2020-05-15 01:15:00,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,24.5360922,21.968570866666667,0.0,0.0,15703
2020-05-15 01:30:00,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,24.638673866666664,22.352925666666668,0.0,0.0,15703
2020-05-15 01:45:00,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,24.87302233333333,23.1609192,0.0,0.0,15703
2020-05-15 02:00:00,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,24.936930466666663,23.026113,0.0,0.0,15703
2020-05-15 02:15:00,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,25.0122476,23.343229266666665,0.0,0.0,15703
2020-05-15 02:30:00,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,25.00514933333333,23.639459266666663,0.0,0.0,15703
2020-05-15 02:45:00,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,24.993019533333328,24.0394858,0.0,0.0,15703
2020-05-15 03:00:00,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,25.016309428571425,24.384135571428573,0.0,0.0,15703
2020-05-15 03:15:00,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,24.985215266666664,24.35150773333333,0.0,0.0,15703
2020-05-15 03:30:00,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,24.93773193333333,24.060296533333336,0.0,0.0,15703
2020-05-15 03:45:00,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,24.87909953333333,23.709794133333336,0.0,0.0,15703
2020-05-15 04:00:00,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,24.6789022,22.58994153333333,0.0,0.0,15703
2020-05-15 04:15:00,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,24.3519308,21.78364253333333,0.0,0.0,15703
2020-05-15 04:30:00,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,24.0626222,21.85252493333333,0.0,0.0,15703
2020-05-15 04:45:00,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,24.013224200000003,22.306315,0.0,0.0,15703
2020-05-15 05:00:00,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,24.1771058,22.551908466666664,0.0,0.0,15703
2020-05-15 05:15:00,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,24.304888,22.979492071428577,0.0,0.0,15703
2020-05-15 05:30:00,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,24.328727266666665,23.452380466666668,0.0,0.0,15703
2020-05-15 05:45:00,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7038681.0,24.28921113333333,23.09669193333333,0.0008627212413333,0.0,15703
2020-05-15 06:00:00,uHbuxQJl8lW7ozc,38.625,3.7375,0.0,7038681.0,24.088446066666663,22.2067566,0.0058869571866666,0.0024595833081394,15703
2020-05-15 06:15:00,uHbuxQJl8lW7ozc,311.5714286,30.08571429,3.142857143,7038684.143,24.01163526666667,22.35345866666667,0.0222816074666666,0.0198404112641484,15703
2020-05-15 06:30:00,uHbuxQJl8lW7ozc,696.125,67.475,15.25,7038696.25,23.976731266666665,22.893282,0.0494097238666666,0.044328218262229,15703
2020-05-15 06:45:00,uHbuxQJl8lW7ozc,1289.285714,125.6857143,37.71428571,7038718.714,24.21899,24.442443933333333,0.0953944536,0.0820998219178536,15703
2020-05-15 07:00:00,uHbuxQJl8lW7ozc,1895.75,185.8125,78.625,7038759.625,24.5373984,27.185652866666665,0.1419404433333333,0.1207185775121146,15703
2020-05-15 07:15:00,uHbuxQJl8lW7ozc,2062.0,202.1714286,126.8571429,7038807.857,24.8159595,28.888477857142853,0.1547126757142856,0.1313051334986049,15703
2020-05-15 07:30:00,uHbuxQJl8lW7ozc,1998.75,195.925,177.625,7038858.625,24.988789866666668,29.6056438,0.1487991533333333,0.1272774663338199,15703
2020-05-15 07:45:00,uHbuxQJl8lW7ozc,1902.857143,186.5428571,225.0,7038906.0,25.21618033333333,29.547110933333336,0.1447934189333333,0.1211711499468424,15703
2020-05-15 08:00:00,uHbuxQJl8lW7ozc,3193.0,313.5375,284.0,7038965.0,25.41951306666667,31.412544733333327,0.2016386213333333,0.203325553472864,15703
2020-05-15 08:15:00,uHbuxQJl8lW7ozc,5404.714286,529.9285714,389.0,7039070.0,25.95908213333333,35.5287108,0.3457076533333333,0.3441642729607408,15703
2020-05-15 08:30:00,uHbuxQJl8lW7ozc,5063.125,496.4625,524.375,7039205.375,26.430782066666666,40.3180586,0.4053485726666666,0.3224123685960836,15703
2020-05-15 08:45:00,uHbuxQJl8lW7ozc,3478.142857,341.8857143,625.4285714,7039306.429,26.8318298,39.08195373333332,0.3124267953333332,0.2214830320880719,15703
2020-05-15 09:00:00,uHbuxQJl8lW7ozc,6981.875,683.7,750.125,7039431.125,27.6209698,45.0092326,0.6231526486666666,0.4445955523499382,15703
2020-05-15 09:15:00,uHbuxQJl8lW7ozc,7028.0,688.1857143,934.7142857,7039615.714,27.98836207142857,46.6177065,0.3448840357142857,0.4475327246499495,15703
2020-05-15 09:30:00,uHbuxQJl8lW7ozc,3776.285714,371.1142857,1058.142857,7039739.143,27.516727866666667,39.136326,0.2492484,0.2404683316225241,15703
2020-05-15 09:45:00,uHbuxQJl8lW7ozc,6500.0,636.6875,1169.375,7039850.375,27.450107666666668,40.93057693333333,0.5412059773333334,0.4139104596221786,15703
2020-05-15 10:00:00,uHbuxQJl8lW7ozc,9905.857143,968.2428571,1394.428571,7040075.429,28.632191866666663,52.5477356,0.670675372,0.6307904435401187,15703
2020-05-15 10:15:00,uHbuxQJl8lW7ozc,7079.0,692.7375,1584.375,7040265.375,28.768912733333337,47.633738,0.5722834766666666,0.4507803297946773,15703
2020-05-15 10:30:00,uHbuxQJl8lW7ozc,6439.0,630.7142857,1757.857143,7040438.857,29.35144260000001,49.249723266666656,0.4551483833333333,0.4100260691549551,15703
2020-05-15 10:45:00,uHbuxQJl8lW7ozc,6817.5,667.2,1930.375,7040611.375,28.854707866666665,44.048325600000005,0.3619616539999999,0.4341283936114158,15703
2020-05-15 11:00:00,uHbuxQJl8lW7ozc,10481.14286,1023.128571,2124.571429,7040805.571,29.410819333333336,47.68545339999999,0.6365608813333332,0.6674237936228179,15703
2020-05-15 11:15:00,uHbuxQJl8lW7ozc,9303.75,909.3125,2371.0,7041052.0,30.21606228571428,50.006988571428565,0.5857872135714286,0.5924491444168992,15703
2020-05-15 11:30:00,uHbuxQJl8lW7ozc,6970.571429,682.4428571,2584.428571,7041265.429,30.2870728,49.8413636,0.5570693833333333,0.4438757575394794,15703
