DATE_TIME,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,UTILIZATION,DC_CAPACITY
2020-05-15 00:00:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,25.184316133333333,22.8575074,0.0,0.0,15703
2020-05-15 00:15:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,25.08458866666667,22.761667866666663,0.0,0.0,15703
2020-05-15 00:30:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,24.935752600000004,22.59230553333333,0.0,0.0,15703
2020-05-15 00:45:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,24.8461304,22.36085213333333,0.0,0.0,15703
2020-05-15 01:00:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,24.621525357142858,22.165422642857145,0.0,0.0,15703
2020-05-15 01:15:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,24.5360922,21.968570866666667,0.0,0.0,15703
2020-05-15 01:30:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,24.638673866666664,22.352925666666668,0.0,0.0,15703
2020-05-15 01:45:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,24.87302233333333,23.1609192,0.0,0.0,15703
2020-05-15 02:00:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,24.936930466666663,23.026113,0.0,0.0,15703
2020-05-15 02:15:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,25.0122476,23.343229266666665,0.0,0.0,15703
2020-05-15 02:30:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,25.00514933333333,23.639459266666663,0.0,0.0,15703
2020-05-15 02:45:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,24.993019533333328,24.0394858,0.0,0.0,15703
2020-05-15 03:00:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,25.016309428571425,24.384135571428573,0.0,0.0,15703
2020-05-15 03:15:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,24.985215266666664,24.35150773333333,0.0,0.0,15703
2020-05-15 03:30:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,24.93773193333333,24.060296533333336,0.0,0.0,15703
2020-05-15 03:45:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,24.87909953333333,23.709794133333336,0.0,0.0,15703
2020-05-15 04:00:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,24.6789022,22.58994153333333,0.0,0.0,15703
2020-05-15 04:15:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,24.3519308,21.78364253333333,0.0,0.0,15703
2020-05-15 04:30:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,24.0626222,21.85252493333333,0.0,0.0,15703
2020-05-15 04:45:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,24.013224200000003,22.306315,0.0,0.0,15703
2020-05-15 05:00:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,24.1771058,22.551908466666664,0.0,0.0,15703
2020-05-15 05:15:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,24.304888,22.979492071428577,0.0,0.0,15703
2020-05-15 05:30:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,24.328727266666665,23.452380466666668,0.0,0.0,15703
2020-05-15 05:45:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7158964.0,24.28921113333333,23.09669193333333,0.0008627212413333,0.0,15703
2020-05-15 06:00:00,McdE0feGgRqW7Ca,54.375,5.25,0.0,7158964.0,24.088446066666663,22.2067566,0.0058869571866666,0.0034625201910701,15703
2020-05-15 06:15:00,McdE0feGgRqW7Ca,311.4285714,30.1,3.142857143,7158967.143,24.01163526666667,22.35345866666667,0.0222816074666666,0.0198313143273311,15703
2020-05-15 06:30:00,McdE0feGgRqW7Ca,692.75,67.1375,15.375,7158979.375,23.976731266666665,22.893282,0.0494097238666666,0.0441133032158868,15703
2020-05-15 06:45:00,McdE0feGgRqW7Ca,1331.857143,129.8857143,38.71428571,7159002.714,24.21899,24.442443933333333,0.0953944536,0.0848107080323402,15703
2020-05-15 07:00:00,McdE0feGgRqW7Ca,1920.25,188.25,80.25,7159044.25,24.5373984,27.185652866666665,0.1419404433333333,0.122278701552229,15703
2020-05-15 07:15:00,McdE0feGgRqW7Ca,2098.428571,205.7285714,129.4285714,7159093.429,24.8159595,28.888477857142853,0.1547126757142856,0.133624851431834,15703
2020-05-15 07:30:00,McdE0feGgRqW7Ca,2023.375,198.3625,181.125,7159145.125,24.988789866666668,29.6056438,0.1487991533333333,0.1288455501904655,15703
2020-05-15 07:45:00,McdE0feGgRqW7Ca,2121.0,207.9571429,229.5714286,7159193.571,25.21618033333333,29.547110933333336,0.1447934189333333,0.1350621669013293,15703
2020-05-15 08:00:00,McdE0feGgRqW7Ca,3208.875,315.05,291.0,7159255.0,25.41951306666667,31.412544733333327,0.2016386213333333,0.2043364501723259,15703
2020-05-15 08:15:00,McdE0feGgRqW7Ca,5073.0,497.4142857,395.4285714,7159359.429,25.95908213333333,35.5287108,0.3457076533333333,0.323041194102048,15703
2020-05-15 08:30:00,McdE0feGgRqW7Ca,5605.625,549.4125,532.75,7159496.75,26.430782066666666,40.3180586,0.4053485726666666,0.3569579723414731,15703
2020-05-15 08:45:00,McdE0feGgRqW7Ca,3473.142857,341.2571429,641.4285714,7159605.429,26.8318298,39.08195373333332,0.3124267953333332,0.2211646394268241,15703
2020-05-15 09:00:00,McdE0feGgRqW7Ca,7378.428571,722.3,757.7142857,7159721.714,27.6209698,45.0092326,0.6231526486666666,0.4698475017095423,15703
2020-05-15 09:15:00,McdE0feGgRqW7Ca,5938.0,581.825,939.25,7159903.25,27.98836207142857,46.6177065,0.3448840357142857,0.3781231244979226,15703
2020-05-15 09:30:00,McdE0feGgRqW7Ca,3564.571429,350.1428571,1044.857143,7160008.857,27.516727866666667,39.136326,0.2492484,0.2269866766974578,15703
2020-05-15 09:45:00,McdE0feGgRqW7Ca,7631.625,746.9625,1167.0,7160131.0,27.450107666666668,40.93057693333333,0.5412059773333334,0.4859706786790937,15703
2020-05-15 10:00:00,McdE0feGgRqW7Ca,10005.42857,977.3142857,1405.571429,7160369.571,28.632191866666663,52.5477356,0.670675372,0.6371310058654736,15703
